id,name,calcium_amount_mg,fat_amount_g,iron_amount_mg,protein_amount_g,calories_amount_kcal,sugar_amount_g,sodium_amount_mg,saturated_fat_amount_g,fiber_amount_g,carbohydrates_amount_g,pct_protein,pct_fat,pct_carbs,savory,sweet,salty,sour,bitter,fatty,spicy,neutral,soft,tender,juicy,smooth,chewy,crunchy,liquid,creamy,crispy,powdery,flaky,gooey,slimy,moist,crumbly,fluffy,sticky,dry,oily,hard
19226,chocolate frosting,0.1907175749503818,0.381067475256846,0.09550301454968224,0.0476097701936626,0.593479972381765,0.7658757126223631,0.47000652329442616,0.28045492324898474,0.048482285216496154,0.5947244023011886,0.0106,0.3811,0.6083,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19227,coconut pecan frosting,0.24646808120967717,0.43534199959704123,0.04035468777102389,0.06219509522617159,0.6040170327167084,0.6771985875168756,0.4771917345124883,0.3645686745046194,0.11191090352672718,0.5611660393003376,0.0139,0.4991,0.48700000000000004,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19228,cream cheese frosting,0.10107601668061755,0.37831410279157385,0.012540540313730551,0.004689324379975055,0.5988619409468465,0.7895492959473434,0.4748461935837139,0.2466633549197721,0.0,0.6064725898999983,0.0009,0.366,0.6331,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
19230,frosting,0.10107601668061755,0.3669081162237941,0.012540540313730551,0.0,0.5997363534342363,0.7878502390830238,0.47062273812222777,0.1838313079063654,0.0,0.6081067256763267,0.0,0.3493,0.6507,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19270,chocolate ice cream,0.6420404631788654,0.4226498012733038,0.12080507537723316,0.19737756700130707,0.6056190387016156,0.7386323971125506,0.45080218808272887,0.4652274023876323,0.10978357699828316,0.57656388512052,0.067,0.4361,0.49689999999999995,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19271,strawberry ice cream,0.6562894883333765,0.37583466288488915,0.03367820614907976,0.17846324562790944,0.5913213144445787,0.0,0.42422415133503016,0.40595341257687195,0.08709082901059019,0.5725959582345675,0.0644,0.3803,0.5553,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19293,vanilla frozen yogurt,0.6823213196813753,0.30917120081581395,0.044711234278956555,0.20321237178609766,0.5684567392645296,0.7248623855774468,0.46605853688947857,0.3218919586293108,0.0,0.5484420020706507,0.098,0.30879999999999996,0.5932,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19294,apple butter,0.20051667775725948,0.011738385129653675,0.014976862730533554,0.012209401570428905,0.4369261849324377,0.538450803642001,0.15942498424304952,0.002738996531081342,0.04995251448001381,0.4382725545738707,0.009000000000000001,0.0155,0.9754999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19296,honey,0.12246750028454811,0.0,0.022150261067013,0.009244008239151495,0.5102592113310557,0.7491708959232184,0.07012353896403681,0.0,0.0074673784011027484,0.5659039641957525,0.0036,0.0,0.9964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19303,orange marmalade,0.3231939052882677,0.0,0.007597501616276932,0.009244008239151495,0.4789596750159527,0.6617902492953263,0.28766717832485844,0.0,0.024946961387563322,0.5173434598441348,0.0045000000000000005,0.0,0.9954999999999999,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19312,apple pie filling,0.26402962393105467,0.022830284575446735,0.07713591056774988,0.017978907352806325,0.586563193834476,0.7393681061613308,0.4657584040951629,0.0,0.150117348452193,0.6766328049803141,0.0038,0.0085,0.9876999999999999,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19314,cherry pie filling,0.3985159842092095,0.015503951762969011,0.06545071244282395,0.05784841444402366,0.6035252712960086,0.0,0.3585667868384537,0.005451007435924976,0.10325515193656952,0.6899033733589977,0.013000000000000001,0.0055000000000000005,0.9815,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19318,banana pudding mix,0.13762653678239384,0.02815531574021431,0.007597501616276932,0.0,0.5540436146861171,0.7747376358563314,0.6818311077017516,0.005451007435924976,0.0,0.6200650040329583,0.0,0.0144,0.9856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19332,instant lemon pudding mix,0.1218014254076066,0.02462098036056204,0.01008090345267047,0.004689324379975055,0.5527177705297627,0.0,0.5575373432307714,0.0,0.005627811012980259,0.618284911535702,0.0011,0.0121,0.9868000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19335,sugar,0.01702192757641767,0.007901089120691018,0.002557534440051955,0.0,0.4714229219227206,0.6613930005816135,0.01303289140897831,0.0,0.0,0.49858396600285604,0.0,0.0072,0.9928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19336,powdered sugar,0.020992193235143786,0.0,0.002557534440051955,0.0,0.4994385587159848,0.7099867398645004,0.030172104786518487,0.0,0.0,0.5393912110483496,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19340,maple sugar,0.37070765766224023,0.003989277871604803,0.044711234278956555,0.0015785595328689866,0.4613823181272787,0.6228759847674394,0.09678091398123664,0.0,0.0,0.4822861938183672,0.0011,0.0049,0.9940000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19348,fudge ice cream topping,0.4135988438297399,0.2619261448872245,0.08464097194187382,0.13756022397508014,0.5703755623369416,0.6288075790707905,0.5349899848699987,0.21578213236715704,0.11609554985557405,0.5819277477631118,0.0526,0.2288,0.7186,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19349,dark corn syrup,0.22921310527214925,0.0,0.017390308542761277,0.0,0.49704538811448645,0.7236159435949495,0.39856246060762385,0.0,0.0,0.5459829037038346,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19350,corn syrup,0.19239580066221826,0.007901089120691018,0.0,0.0,0.4957779371274583,0.7211048484594333,0.29845641183237587,0.0,0.0,0.544088231501403,0.0,0.0058,0.9942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19364,caramel sauce,0.4135988438297399,0.0,0.0,0.04878057937580642,0.5120567882175519,0.7471828938809495,0.5333320875780859,0.0,0.0,0.5637646456105562,0.0208,0.0,0.9792000000000001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19375,chocolate glaze,0.190295072172204,0.015503951762969011,0.0,0.01073363349474626,0.48362072668437617,0.6631758229512991,0.07381372135619946,0.010796163349600651,0.0,0.5074009912932989,0.0052,0.013999999999999999,0.9808,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19383,toffee pieces,0.2629901759168298,0.3466946322375125,0.0,0.02217238298145119,0.5350358215001982,0.5912429932365775,0.34393521280814704,0.3732165128300755,0.0,0.4494226955795999,0.0077,0.5283,0.46399999999999997,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19400,banana chips,0.2701196326558322,0.4719549554414415,0.07713591056774988,0.07848055305379271,0.6098023673379526,0.6158579730897262,0.11336973686191996,0.6084691267853254,0.2190617155334827,0.5555260665293522,0.0169,0.5547,0.42840000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19411,potato chips,0.28967782452437657,0.47407248228930493,0.07903282021462246,0.16277526507644088,0.6128077895795974,0.02223496495677621,0.5751178116712585,0.1838313079063654,0.11917476107090025,0.5404852409581297,0.0467,0.5597,0.3936,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19433,baked tortilla chips,0.5734850189604782,0.1924896432529661,0.09550301454968224,0.22306874393989223,0.5826605107833015,0.044882212645671236,0.5489440743630769,0.05921303836639197,0.17292674736369937,0.6137621392631838,0.1059,0.1235,0.7706000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19816,rice cakes,0.1114387210441121,0.049730443922704023,0.03592302470216033,0.0950017724408138,0.450258427625084,0.02223496495677621,0.14730843885436362,0.016039500552954236,0.06676287448035277,0.43096482138551284,0.08539999999999999,0.06559999999999999,0.8490000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19858,candied almonds,0.5057666167319512,0.36128891165606325,0.10930660453297589,0.21178980793484203,0.5964618593524121,0.7528227465994395,0.1764934061027614,0.12063706757725944,0.10102829914159972,0.5843618383898396,0.0843,0.3397,0.5760000000000001,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19904,dark chocolate,0.5118566254567287,0.5828298380308319,0.4500436176468465,0.22461650181765563,0.6704274591783244,0.6091309964482187,0.25268262170329475,0.6550102406751066,0.31966423646514786,0.5768657864973661,0.0521,0.6411,0.3068,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19911,maple syrup,0.46963830249806826,0.0,0.005089871086785764,0.0,0.49012860956719745,0.6613930005816135,0.11840707425790944,0.0,0.0,0.520323944439922,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19912,agave,0.028631109123513486,0.017360664900592924,0.005089871086785764,0.003141566502211667,0.5126131557837162,0.7034839681711527,0.07012353896403681,0.0,0.0074673784011027484,0.5520162552674018,0.0012,0.0131,0.9856999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20001,amaranth,0.6434967037691204,0.28717279057886047,0.38198262063490707,0.310957128194331,0.6266649992144984,0.14585830536302904,0.11840707425790944,0.1395101002431666,0.2648913697450745,0.6644538176803609,0.1433,0.16699999999999998,0.6897,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20002,cooked amaranth,0.6641599909103604,0.26734184601380095,0.39612425572434173,0.32279368840837147,0.6347995638212651,0.0,0.28087190466189904,0.0,0.29342704502990385,0.6848302808871476,0.1459,0.1365,0.7176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003,arrowroot,0.21554917706261484,0.0020045135473184305,0.007597501616276932,0.003141566502211667,0.414186262194477,0.0,0.017068421859711875,0.0,0.04550732244710889,0.40603036713431184,0.0034000000000000002,0.0025,0.9941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20004,barley,0.4150270603462363,0.14263519073947198,0.2475647820990497,0.29985214645545577,0.6209630946602263,0.07933504632703178,0.21347578563716796,0.05473705551530901,0.413625915978824,0.6868982664463718,0.1369,0.056799999999999996,0.8062999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20006,cooked pearl barley,0.4518237628522187,0.11502494271418501,0.309200080207335,0.2537331213423605,0.6575806304691318,0.10288941848769692,0.21074836569786223,0.04085511177074008,0.3873952252701304,0.7630510603176756,0.0718,0.0315,0.8967,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20008,buckwheat,0.3316820188464549,0.1869915879863681,0.17687130849530625,0.30779768531324836,0.6171267324307761,0.0,0.04273011258711823,0.07850031773232467,0.3245733710539966,0.6816865206630511,0.1434,0.0828,0.7737999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20010,cooked buckwheat,0.38811549852527866,0.1485031381018051,0.22502180882342326,0.3066538885480135,0.6222533546788078,0.24454197537079114,0.23913747636457428,0.05698414456719539,0.33204074945509926,0.6970837288731652,0.1368,0.0564,0.8068000000000001,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,buckwheat flour,0.38868122287996215,0.13245868634206548,0.20498334676114488,0.24852053172617272,0.5650698083611532,0.14877373738381078,0.16774191941651784,0.05018708613502985,0.263941773045785,0.6033382032485123,0.1399,0.07730000000000001,0.7828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20012,bulgur,0.42332239983046327,0.09468314732589438,0.19192127074489987,0.2976805607349516,0.6167719307858324,0.04270487492605078,0.24812108480845263,0.026235735847684682,0.42314229808506265,0.6929182043987023,0.1348,0.032799999999999996,0.8323999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20013,cooked bulgur,0.6204985190187652,0.24234111568599542,0.4286508350753808,0.49401077921707226,0.782293231363111,0.13992671105967797,0.393980148567376,0.09457886600223456,0.6658861704965388,0.9531575858575851,0.1348,0.032799999999999996,0.8323999999999999,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20019,corn flour,0.5606796811384155,0.15513980249205372,0.09372425249879292,0.2109526348885429,0.5754606888634232,0.10115195071934106,0.10537418284893112,0.04085511177074008,0.20402281620717574,0.6177965934732589,0.09849999999999999,0.09210000000000002,0.8094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20024,cornmeal mix,0.6770334860199995,0.12501634318985588,0.23448410766814126,0.19964718974747603,0.5696812865329195,0.0,0.6880706264055503,0.031195633643584866,0.20205659828319944,0.6106593325991082,0.0953,0.0727,0.8320000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20027,corn starch,0.02229263113015808,0.0,0.01008090345267047,0.003141566502211667,0.42188314001231164,0.0,0.06236773656758673,0.0,0.012881783364994709,0.4119842266460787,0.0028000000000000004,0.0012,0.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20028,couscous,0.46012020938700815,0.08698340949570615,0.16766720162662963,0.39221979463178125,0.7057404885353404,0.0,0.25890039632665535,0.026235735847684682,0.3157162511282744,0.8180291615232905,0.1393,0.015700000000000002,0.845,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20029,cooked couscous,0.4067481615232026,0.049730443922704023,0.13181110312990818,0.3223783899405169,0.646177689234584,0.04050900644988931,0.261887598487097,0.013430316276208554,0.23577870573730422,0.7259120888085473,0.13849999999999998,0.0132,0.8482999999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20030,hominy,0.33814321453965335,0.11273569138182743,0.10930660453297589,0.12935267357124175,0.5051751525189353,0.24152424519684695,0.6537140654435505,0.026235735847684682,0.21724554522600756,0.5011229299129375,0.08349999999999999,0.1117,0.8048000000000001,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20031,millet,0.22921310527214925,0.21448805348991956,0.21961044915121508,0.2831905859542713,0.6289377085591273,0.0,0.1355462876354496,0.07850031773232467,0.29984091446095595,0.6852341133701048,0.11800000000000001,0.1017,0.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20033,oat bran,0.341272486863075,0.14461022567063012,0.1525028527591162,0.20321237178609766,0.4445833306244694,0.05130610434811518,0.05405080139411842,0.05018708613502985,0.22789144658718347,0.4655699311618284,0.17420000000000002,0.1593,0.6665000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20035,quinoa,0.4652940724224986,0.26519300484609226,0.28746628710700267,0.31644708513939956,0.6256779025416499,0.0,0.1355462876354496,0.07642282198271454,0.2709509232027691,0.6612861816065626,0.1536,0.14859999999999998,0.6978,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20036,long grain brown rice,0.36486762722487787,0.16866514592851764,0.13026737422195114,0.24106153758305912,0.6263368513558564,0.08310172619547905,0.16365862123214606,0.06361740241123841,0.18045317173938866,0.6963230624155297,0.08650000000000001,0.0716,0.8419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,cooked long grain brown rice,0.438248109484251,0.19093402201416756,0.1423651407990787,0.270736108588398,0.645086342949607,0.12287460379057015,0.261887598487097,0.07432952763464294,0.2709509232027691,0.7237962796841854,0.09359999999999999,0.0735,0.8329000000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20040,brown rice,0.4150270603462363,0.15974988809494975,0.1525028527591162,0.2343248057578762,0.6236794835022104,0.0,0.11840707425790944,0.05921303836639197,0.1767271478637856,0.6936922651885067,0.0836,0.0672,0.8492000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20041,cooked brown rice,0.438248109484251,0.1805186793604645,0.1690024258788691,0.2572199413521609,0.646177689234584,0.0,0.11633493140252969,0.07009456902330335,0.2709509232027691,0.7282825317615705,0.08380000000000001,0.0674,0.8488,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20048,instant white rice,0.3587913076504085,0.0706405103489702,0.34582688420065644,0.23931626229008204,0.6295793721302579,0.005109335050580127,0.19604742352405446,0.018624185085104758,0.118153880643626,0.7083556545553293,0.0848,0.0229,0.8923000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,cooked instant white rice,0.4067481615232026,0.1271709300315771,0.3626661095977247,0.24951102770621975,0.6514929606247245,0.0,0.23913747636457428,0.008136559275989523,0.1366722054714673,0.7407195505333658,0.0767,0.039599999999999996,0.8837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20060,rice bran,0.33893166589664847,0.28571474839228567,0.34177908258334394,0.1742881645640858,0.4744935750596307,0.03380699357295905,0.064356272863791,0.13448989641564887,0.2709509232027691,0.415471054762255,0.12140000000000001,0.4267,0.45189999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20061,rice flour,0.20822091203700546,0.07205421404095043,0.024497584144098562,0.1622056273939586,0.5757922966374289,0.010119453415227804,0.0,0.031195633643584866,0.10325515193656952,0.6269492063138317,0.0666,0.0358,0.8976000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20064,rye flour,0.31604018954273555,0.07623675769118847,0.14530265952133173,0.2299177466975026,0.5700289170626999,0.07357987116805016,0.05405080139411842,0.013430316276208554,0.28805183750990065,0.6156662789342394,0.1213,0.0381,0.8406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20066,semolina,0.27160431992023354,0.05439749317630539,0.21519780703185595,0.2488513846596924,0.5737890283209872,0.0,0.030172104786518487,0.013430316276208554,0.14750320564336966,0.609131788328057,0.14429999999999998,0.0269,0.8288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067,sorghum,0.3920315395973666,0.1837811304085955,0.28065714479022413,0.28661374119368177,0.6157013082924592,0.0,0.1504593432731677,0.05247147169536936,0.25616952069078197,0.6897908113251279,0.121,0.0795,0.7995,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20068,tapioca,0.14351747372375226,0.0,0.031413609204197196,0.003141566502211667,0.4145168243571097,0.06166946481341604,0.0088505826140303,0.0,0.012881783364994709,0.40723579533339366,0.0021,0.0005,0.9974,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20069,triticale,0.43118347718707306,0.13349978400480672,0.19794098594498305,0.3057328762420438,0.6146212312835061,0.0,0.1355462876354496,0.04085511177074008,0.0,0.6833811448808904,0.1452,0.052300000000000006,0.8025,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20076,durum flour,0.36286937639581696,0.111581235790456,0.18575718419030376,0.25846911256312594,0.5665073323614626,0.0,0.05405080139411842,0.03606774101290221,0.0,0.6047374979138058,0.1514,0.061500000000000006,0.7870999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20077,bran,0.37260494148242573,0.09965752226743976,0.2446047099533157,0.19131994119848345,0.4291241944104846,0.01503413512682215,0.030172104786518487,0.023721865588587045,0.3815831533973779,0.46106542589367777,0.174,0.1066,0.7193999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20078,wheat germ,0.28902145215308117,0.18133925870025125,0.1703307497165804,0.23755157308067656,0.49012860956719745,0.0,0.11840707425790944,0.061424029210867453,0.207895364831265,0.422707233937098,0.2391,0.2259,0.535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080,whole wheat flour,0.36286937639581696,0.11273569138182743,0.1882405860266973,0.2540532908236304,0.5668640888391704,0.02924027278880023,0.05405080139411842,0.033642466467545644,0.2736838946766136,0.6069039573092757,0.14550000000000002,0.061900000000000004,0.7926000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20088,wild rice,0.3524587691014101,0.08033422673047276,0.16225584195442141,0.3223783899405169,0.6219888232980545,0.1950892917249189,0.16365862123214606,0.018624185085104758,0.25367415412526506,0.6905213038601223,0.16,0.0264,0.8136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20089,cooked wild rice,0.2752530735647877,0.09468314732589438,0.18450642702369793,0.3294936597561276,0.6336012960421906,0.2126479691605239,0.21074836569786223,0.023721865588587045,0.2709509232027691,0.7099357017148323,0.15289999999999998,0.029300000000000003,0.8178,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090,brown rice flour,0.21908344926976497,0.1217406295623477,0.11919359617672368,0.18303250648742903,0.5747947638478104,0.05757393455870202,0.14073517455973703,0.043217932117254186,0.16509050786525142,0.6182036102055773,0.08039999999999999,0.0695,0.8501000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20093,fresh pasta,0.39367908414504715,0.21861349354945717,0.3464953633564863,0.37468473654637235,0.6732462027963619,0.0,0.36108331651208647,0.06795240350240617,0.0,0.7516734929688693,0.1588,0.0727,0.7685,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20113,crispy chow mein noodles,0.2834371793025655,0.3589287781413979,0.21630808992691541,0.21833275271912678,0.594885607747827,0.05962982582346174,0.6293928842568168,0.10976985844581716,0.10763221237328195,0.5809455255374263,0.0902,0.33840000000000003,0.5714,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20114,soba noodles,0.5145674390289326,0.09468314732589438,0.3068740001643155,0.4095759106023607,0.6920289475677173,0.0,0.7490609043985422,0.031195633643584866,0.0,0.8109384620413204,0.15869999999999998,0.0176,0.8237000000000001,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20115,cooked soba noodles,0.2834371793025655,0.02639589888527243,0.13181110312990818,0.33146932568938986,0.6040520829894007,0.0,0.5109085245006488,0.008136559275989523,0.0,0.6686405603794708,0.1893,0.0084,0.8023,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20124,whole wheat pasta,0.5340119939421019,0.15791849412399991,0.36203844117704925,0.4121942493545727,0.6963061775366144,0.0,0.23622590775969063,0.05473705551530901,0.0,0.8119931292946884,0.1576,0.0339,0.8085,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,cooked whole wheat pasta,0.4642734593996588,0.11388356884296344,0.23344977995227276,0.33876017227563787,0.6314143783154098,0.19387511071438698,0.189597089029568,0.03606774101290221,0.3784788388089793,0.7089688079193827,0.1611,0.036699999999999997,0.8022,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20129,self rising flour,0.2560525473626533,0.08168173643281147,0.06143453556754288,0.241754306911543,0.5741251932391346,0.02223496495677621,0.05405080139411842,0.018624185085104758,0.10325515193656952,0.6083634977937727,0.1358,0.042300000000000004,0.8219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130,barley flour,0.35459941776138754,0.07897764282037245,0.1510788596955866,0.22576749059642784,0.568632427002265,0.05550152993423953,0.09067324067512335,0.026235735847684682,0.2653643979226243,0.6134290749695315,0.1185,0.0406,0.8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20131,malted barley flour,0.3744785579429128,0.08828731016023476,0.2260905425483835,0.22306874393989223,0.5741251932391346,0.05550152993423953,0.16774191941651784,0.031195633643584866,0.21724554522600756,0.6226255148572603,0.1109,0.0447,0.8443999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,oat flour,0.42990153792359925,0.2657323678172222,0.2026572667181254,0.26753694763134317,0.5877701897389978,0.05550152993423953,0.2187439197108511,0.10791620241597578,0.20596893615153278,0.5899884293485033,0.14529999999999998,0.2034,0.6513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20137,cooked quinoa,0.5145674390289326,0.29663236635876233,0.32995152494742025,0.3431980539364821,0.6545746670698537,0.23847080141102656,0.29716182986404005,0.09261966285445232,0.3379398226744253,0.7095800361519663,0.1466,0.1439,0.7095,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
