id,serving_size_g,name,aisle,image,consistency,category_path,copper_amount,copper_unit,copper_pct_daily,manganese_amount,manganese_unit,manganese_pct_daily,net_carbohydrates_amount,net_carbohydrates_unit,net_carbohydrates_pct_daily,mono_unsaturated_fat_amount,mono_unsaturated_fat_unit,mono_unsaturated_fat_pct_daily,vitamin_c_amount,vitamin_c_unit,vitamin_c_pct_daily,fluoride_amount,fluoride_unit,fluoride_pct_daily,vitamin_k_amount,vitamin_k_unit,vitamin_k_pct_daily,carbohydrates_amount,carbohydrates_unit,carbohydrates_pct_daily,lycopene_amount,lycopene_unit,lycopene_pct_daily,vitamin_b12_amount,vitamin_b12_unit,vitamin_b12_pct_daily,sugar_amount,sugar_unit,sugar_pct_daily,vitamin_b3_amount,vitamin_b3_unit,vitamin_b3_pct_daily,vitamin_b1_amount,vitamin_b1_unit,vitamin_b1_pct_daily,sodium_amount,sodium_unit,sodium_pct_daily,protein_amount,protein_unit,protein_pct_daily,caffeine_amount,caffeine_unit,caffeine_pct_daily,zinc_amount,zinc_unit,zinc_pct_daily,selenium_amount,selenium_unit,selenium_pct_daily,vitamin_e_amount,vitamin_e_unit,vitamin_e_pct_daily,vitamin_b5_amount,vitamin_b5_unit,vitamin_b5_pct_daily,calcium_amount,calcium_unit,calcium_pct_daily,potassium_amount,potassium_unit,potassium_pct_daily,saturated_fat_amount,saturated_fat_unit,saturated_fat_pct_daily,vitamin_b2_amount,vitamin_b2_unit,vitamin_b2_pct_daily,cholesterol_amount,cholesterol_unit,cholesterol_pct_daily,fat_amount,fat_unit,fat_pct_daily,phosphorus_amount,phosphorus_unit,phosphorus_pct_daily,vitamin_a_amount,vitamin_a_unit,vitamin_a_pct_daily,vitamin_d_amount,vitamin_d_unit,vitamin_d_pct_daily,choline_amount,choline_unit,choline_pct_daily,poly_unsaturated_fat_amount,poly_unsaturated_fat_unit,poly_unsaturated_fat_pct_daily,vitamin_b6_amount,vitamin_b6_unit,vitamin_b6_pct_daily,calories_amount,calories_unit,calories_pct_daily,alcohol_amount,alcohol_unit,alcohol_pct_daily,folate_amount,folate_unit,folate_pct_daily,fiber_amount,fiber_unit,fiber_pct_daily,iron_amount,iron_unit,iron_pct_daily,folic_acid_amount,folic_acid_unit,folic_acid_pct_daily,magnesium_amount,magnesium_unit,magnesium_pct_daily,pct_protein,pct_fat,pct_carbs,weight_per_serving_amount,weight_per_serving_unit,prop_glycemic_index,prop_glycemic_load,prop_inflammation_score,prop_nutrition_score,flavonoid_cyanidin_mg,flavonoid_petunidin_mg,flavonoid_delphinidin_mg,flavonoid_malvidin_mg,flavonoid_pelargonidin_mg,flavonoid_peonidin_mg,flavonoid_catechin_mg,flavonoid_epigallocatechin_mg,flavonoid_epicatechin_mg,flavonoid_epicatechin_3-gallate_mg,flavonoid_epigallocatechin_3-gallate_mg,flavonoid_theaflavin_mg,flavonoid_thearubigins_mg,flavonoid_eriodictyol_mg,flavonoid_hesperetin_mg,flavonoid_naringenin_mg,flavonoid_apigenin_mg,flavonoid_luteolin_mg,flavonoid_isorhamnetin_mg,flavonoid_kaempferol_mg,flavonoid_myricetin_mg,flavonoid_quercetin_mg,"flavonoid_theaflavin-3,3'-digallate_mg",flavonoid_theaflavin-3'-gallate_mg,flavonoid_theaflavin-3-gallate_mg,flavonoid_gallocatechin_mg,estimated_cost_value,estimated_cost_unit,trans_fat_amount,trans_fat_unit,trans_fat_pct_daily,sugar_alcohol_amount,sugar_alcohol_unit,sugar_alcohol_pct_daily,flavor,texture,color_name,hex_code,allergens,diet
18272,30,waffle cone,Frozen,waffle-cone.jpg,solid,ice cream cone,0.08,mg,4.02,0.22,mg,10.98,24.72,g,8.99,0.44,g,0.0,0.0,mg,0.0,,,,0.45,µg,0.43,25.23,g,8.41,0.0,µg,0.0,0.0,µg,0.0,7.7,g,8.55,1.52,mg,7.6,0.15,mg,10.22,89.4,mg,3.89,2.37,g,4.74,0.0,mg,0.0,0.22,mg,1.5,1.44,µg,2.06,0.02,mg,0.14,0.13,mg,1.29,13.2,mg,1.32,43.5,mg,1.24,0.17,g,1.07,0.12,mg,7.15,0.0,mg,0.0,1.14,g,1.75,30.9,mg,3.09,0.0,IU,0.0,0.0,µg,0.0,2.55,mg,0.0,0.44,g,0.0,0.02,mg,0.78,120.6,kcal,6.03,0.0,g,100.0,42.0,µg,10.5,0.51,g,2.04,1.33,mg,7.38,40.8,µg,0.0,9.3,mg,2.33,7.86,8.5,83.64,30,g,76.0,18.79,0.0,3.220434767396554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07,USD,,,,,,,sweet,crispy; crunchy,Brown,#A0522D,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,pescetarian,vegan,vegetarian"
11669,10,wakame,Ethnic Foods;Health Foods,wakame.jpg,solid,seaweed|sea vegetable|seafood,0.03,mg,1.42,0.14,mg,7.0,0.86,g,0.31,0.01,g,0.0,0.3,mg,0.36,,,,0.53,µg,0.5,0.91,g,0.3,0.0,µg,0.0,0.0,µg,0.0,0.06,g,0.07,0.16,mg,0.8,0.01,mg,0.4,87.2,mg,3.79,0.3,g,0.61,0.0,mg,0.0,0.04,mg,0.25,0.07,µg,0.1,0.1,mg,0.67,0.07,mg,0.7,15.0,mg,1.5,5.0,mg,0.14,0.01,g,0.08,0.02,mg,1.35,0.0,mg,0.0,0.06,g,0.1,8.0,mg,0.8,36.0,IU,0.72,0.0,µg,0.0,1.39,mg,0.0,0.02,g,0.0,0.0,mg,0.01,4.5,kcal,0.22,0.0,g,100.0,19.6,µg,4.9,0.05,g,0.2,0.22,mg,1.21,0.0,µg,0.0,10.7,mg,2.67,22.26,10.58,67.16,10,g,0.0,0.0,0.0,1.1173913162201643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.29,USD,,,,,,,salty; mild,chewy; tender,Green,#008000,tree_nut,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
11294,85,maui onion,Produce,sweet-onion.png,solid,sweet onion|onion,0.05,mg,2.38,0.06,mg,3.23,5.65,g,2.06,,,,4.08,mg,4.95,,,,0.25,µg,0.24,6.42,g,2.14,0.0,µg,0.0,,,,4.27,g,4.74,0.11,mg,0.57,0.03,mg,2.32,6.8,mg,0.3,0.68,g,1.36,0.0,mg,0.0,0.11,mg,0.74,0.43,µg,0.61,0.02,mg,0.11,0.08,mg,0.83,17.0,mg,1.7,101.15,mg,2.89,,,,0.02,mg,1.0,0.0,mg,0.0,0.07,g,0.1,22.95,mg,2.3,0.85,IU,0.02,0.0,µg,0.0,4.68,mg,0.0,,,,0.11,mg,5.53,27.2,kcal,1.36,0.0,g,100.0,19.55,µg,4.89,0.76,g,3.06,0.22,mg,1.23,,,,7.65,mg,1.91,9.38,2.11,88.51,85,g,0.0,0.0,0.0,1.7613043469255385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.97,0.97,12.34,0.0,0.0,0.0,0.0,24.37,USD,,,,,,,sweet; mild,crisp; juicy,Yellow,#FFFACD,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10212155,28,walnut halves,Nuts;Savory Snacks;Baking,walnuts.jpg,solid,walnuts|tree nuts|nuts,0.45,mg,22.26,0.96,mg,47.8,1.96,g,0.71,2.5,g,0.0,0.36,mg,0.44,,,,0.76,µg,0.72,3.84,g,1.28,0.0,µg,0.0,0.0,µg,0.0,0.73,g,0.81,0.31,mg,1.57,0.1,mg,6.37,0.56,mg,0.02,4.26,g,8.51,0.0,mg,0.0,0.87,mg,5.77,1.37,µg,1.96,0.2,mg,1.31,0.16,mg,1.6,27.44,mg,2.74,123.48,mg,3.53,1.72,g,10.73,0.04,mg,2.47,0.0,mg,0.0,18.26,g,28.09,96.88,mg,9.69,5.6,IU,0.11,0.0,µg,0.0,10.98,mg,0.0,13.22,g,0.0,0.15,mg,7.52,183.12,kcal,9.16,0.0,g,100.0,27.44,µg,6.86,1.88,g,7.5,0.81,mg,4.53,0.0,µg,0.0,44.24,mg,11.06,8.66,83.54,7.8,28,g,20.0,0.39,0.0,6.339565206481063,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,USD,,,,,,,nutty; bitter; earthy,crunchy; hearty,Brown,#8B4513,tree_nut,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
4528,14,walnut oil,"Oil, Vinegar, Salad Dressing",walnut-oil.jpg,liquid,cooking oil|cooking fat,0.0,mg,0.0,,,,0.0,g,0.0,3.19,g,0.0,0.0,mg,0.0,,,,2.1,µg,2.0,0.0,g,0.0,0.0,µg,0.0,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.06,mg,0.37,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,1.27,g,7.96,0.0,mg,0.0,0.0,mg,0.0,14.0,g,21.54,0.0,mg,0.0,0.0,IU,0.0,0.0,µg,0.0,0.06,mg,0.0,8.86,g,0.0,0.0,mg,0.0,123.76,kcal,6.19,0.0,g,100.0,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,100.0,0.0,14,g,0.0,0.0,0.0,0.10304347846819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,USD,,,,,,,nutty; mild,liquid; smooth,Brown,#8B4513,"egg,gluten,wheat","lacto_vegetarian,ovo_vegetarian,pescetarian,vegetarian"
10112155,28,walnut pieces,Nuts;Savory Snacks;Baking,walnuts.jpg,solid,walnuts|tree nuts|nuts,0.45,mg,22.26,0.96,mg,47.8,1.96,g,0.71,2.5,g,0.0,0.36,mg,0.44,,,,0.76,µg,0.72,3.84,g,1.28,0.0,µg,0.0,0.0,µg,0.0,0.73,g,0.81,0.31,mg,1.57,0.1,mg,6.37,0.56,mg,0.02,4.26,g,8.51,0.0,mg,0.0,0.87,mg,5.77,1.37,µg,1.96,0.2,mg,1.31,0.16,mg,1.6,27.44,mg,2.74,123.48,mg,3.53,1.72,g,10.73,0.04,mg,2.47,0.0,mg,0.0,18.26,g,28.09,96.88,mg,9.69,5.6,IU,0.11,0.0,µg,0.0,10.98,mg,0.0,13.22,g,0.0,0.15,mg,7.52,183.12,kcal,9.16,0.0,g,100.0,27.44,µg,6.86,1.88,g,7.5,0.81,mg,4.53,0.0,µg,0.0,44.24,mg,11.06,8.66,83.54,7.8,28,g,20.0,0.39,0.0,6.339565206481063,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,USD,,,,,,,nutty; bitter; earthy,crunchy; hearty,Brown,#8B4513,tree_nut,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
12155,28,walnuts,Nuts;Baking,walnuts.jpg,solid,tree nuts|nuts,0.45,mg,22.26,0.96,mg,47.8,1.96,g,0.71,2.5,g,0.0,0.36,mg,0.44,,,,0.76,µg,0.72,3.84,g,1.28,0.0,µg,0.0,0.0,µg,0.0,0.73,g,0.81,0.31,mg,1.57,0.1,mg,6.37,0.56,mg,0.02,4.26,g,8.51,0.0,mg,0.0,0.87,mg,5.77,1.37,µg,1.96,0.2,mg,1.31,0.16,mg,1.6,27.44,mg,2.74,123.48,mg,3.53,1.72,g,10.73,0.04,mg,2.47,0.0,mg,0.0,18.26,g,28.09,96.88,mg,9.69,5.6,IU,0.11,0.0,µg,0.0,10.98,mg,0.0,13.22,g,0.0,0.15,mg,7.52,183.12,kcal,9.16,0.0,g,100.0,27.44,µg,6.86,1.88,g,7.5,0.81,mg,4.53,0.0,µg,0.0,44.24,mg,11.06,8.66,83.54,7.8,28,g,20.0,0.39,0.0,6.339565206481063,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,USD,,,,,,,nutty; bitter; earthy,crunchy; hearty,Brown,#8B4513,tree_nut,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
11990,10,wasabi,Ethnic Foods;Spices and Seasonings,wasabi.jpg,solid,spices,0.02,mg,0.77,0.04,mg,1.95,1.57,g,0.57,,,,4.19,mg,5.08,,,,,,,2.35,g,0.78,,,,0.0,µg,0.0,,,,0.07,mg,0.37,0.01,mg,0.87,1.7,mg,0.07,0.48,g,0.96,,,,0.16,mg,1.08,,,,,,,0.02,mg,0.2,12.8,mg,1.28,56.8,mg,1.62,,,,0.01,mg,0.67,0.0,mg,0.0,0.06,g,0.1,8.0,mg,0.8,3.5,IU,0.07,0.0,µg,0.0,,,,,,,0.03,mg,1.37,10.9,kcal,0.55,,,,1.8,µg,0.45,0.78,g,3.12,0.1,mg,0.57,0.0,µg,0.0,6.9,mg,1.73,16.13,4.76,79.11,10,g,0.0,0.0,0.0,0.9565217349192372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.56,USD,,,,,,,spicy; pungent,smooth; paste-like,Green,#008000,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10011990,10,wasabi paste,Ethnic Foods;Spices and Seasonings,wasabi-paste.png,liquid,condiment,0.02,mg,0.77,0.04,mg,1.95,1.57,g,0.57,,,,4.19,mg,5.08,,,,,,,2.35,g,0.78,,,,0.0,µg,0.0,,,,0.07,mg,0.37,0.01,mg,0.87,1.7,mg,0.07,0.48,g,0.96,,,,0.16,mg,1.08,,,,,,,0.02,mg,0.2,12.8,mg,1.28,56.8,mg,1.62,,,,0.01,mg,0.67,0.0,mg,0.0,0.06,g,0.1,8.0,mg,0.8,3.5,IU,0.07,0.0,µg,0.0,,,,,,,0.03,mg,1.37,10.9,kcal,0.55,,,,1.8,µg,0.45,0.78,g,3.12,0.1,mg,0.57,0.0,µg,0.0,6.9,mg,1.73,16.13,4.76,79.11,10,g,0.0,0.0,0.0,0.9565217349192372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.29,USD,,,,,,,spicy; pungent,smooth; paste-like,Green,#008000,,"gluten_free,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
93719,28,wasabi peas,Ethnic Foods;Gourmet,wasabi-peas.jpg,solid,snack,0.0,mg,0.0,0.0,mg,0.0,17.73,g,6.45,0.0,g,0.0,3.86,mg,4.68,0.0,mg,0.0,0.0,µg,0.0,17.73,g,5.91,,,,0.0,µg,0.0,1.87,g,2.08,0.0,mg,0.0,0.0,mg,0.0,224.0,mg,9.74,3.73,g,7.46,0.0,mg,0.0,0.0,mg,0.0,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.0,mg,0.0,0.93,g,5.83,0.0,mg,0.0,0.0,mg,0.0,2.8,g,4.31,0.0,mg,0.0,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,112.0,kcal,5.6,0.0,g,100.0,0.0,µg,0.0,0.0,g,0.0,7.41,mg,41.16,,,,0.0,mg,0.0,13.44,22.69,63.87,28,g,0.0,0.0,0.0,1.993043464163076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,USD,0.0,g,0.0,,,,spicy; umami; salty,crunchy; crispy; firm,Green,#008000,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10111990,5,wasabi powder,Ethnic Foods;Spices and Seasonings,wasabi-powder.png,solid,spices,0.01,mg,0.39,0.02,mg,0.98,0.79,g,0.29,,,,2.1,mg,2.54,,,,,,,1.18,g,0.39,,,,0.0,µg,0.0,,,,0.04,mg,0.19,0.01,mg,0.44,0.85,mg,0.04,0.24,g,0.48,,,,0.08,mg,0.54,,,,,,,0.01,mg,0.1,6.4,mg,0.64,28.4,mg,0.81,,,,0.01,mg,0.34,0.0,mg,0.0,0.03,g,0.05,4.0,mg,0.4,1.75,IU,0.04,0.0,µg,0.0,,,,,,,0.01,mg,0.69,5.45,kcal,0.27,,,,0.9,µg,0.22,0.39,g,1.56,0.05,mg,0.29,0.0,µg,0.0,3.45,mg,0.86,16.13,4.76,79.11,5,g,0.0,0.0,0.0,0.4795652142037516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.96,USD,,,,,,,spicy; pungent; mild,powdery; dry,Green,#90EE90,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
14412,240,water,Beverages,water.png,liquid,drink,0.04,mg,1.92,0.0,mg,0.0,0.0,g,0.0,,,,,,,61.92,mg,0.0,,,,0.0,g,0.0,,,,,,,,,,,,,,,,12.0,mg,0.52,0.0,g,0.0,,,,0.02,mg,0.16,,,,,,,,,,7.2,mg,0.72,0.0,mg,0.0,,,,,,,,,,0.0,g,0.0,0.0,mg,0.0,,,,,,,,,,,,,,,,0.0,kcal,0.0,,,,,,,0.0,g,0.0,0.0,mg,0.0,,,,2.4,mg,0.6,0.0,0.0,0.0,240,g,0.0,0.0,0.0,0.1478260872156723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USD,,,,,,,mild; watery,liquid; smooth,Clear,#FFFFFF,,"gluten_free,ketogenic,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
11590,75,canned water chestnuts,Canned and Jarred;Ethnic Foods,water-chestnuts.png,solid,water chestnuts,0.12,mg,5.85,0.12,mg,6.04,11.48,g,4.17,0.0,g,0.0,1.5,mg,1.82,,,,0.22,µg,0.21,14.4,g,4.8,0.0,µg,0.0,0.0,µg,0.0,2.88,g,3.2,0.42,mg,2.11,0.01,mg,0.85,9.0,mg,0.39,1.03,g,2.07,0.0,mg,0.0,0.44,mg,2.95,0.82,µg,1.18,0.58,mg,3.9,0.17,mg,1.66,4.5,mg,0.45,138.0,mg,3.94,0.02,g,0.12,0.03,mg,1.68,0.0,mg,0.0,0.07,g,0.1,22.5,mg,2.25,0.0,IU,0.0,0.0,µg,0.0,21.67,mg,0.0,0.03,g,0.0,0.19,mg,9.3,58.5,kcal,2.92,0.0,g,100.0,6.75,µg,1.69,2.92,g,11.7,1.02,mg,5.67,0.0,µg,0.0,6.0,mg,1.5,6.64,0.97,92.39,75,g,0.0,0.0,0.0,2.8152173919522245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,USD,,,,,,,mild; watery,crunchy; crisp,White,#FFFFFF,grain,"gluten_free,lacto_vegetarian,ovo_vegetarian,pescetarian,vegan,vegetarian"
11503,85,water spinach,Produce,water-spinach.jpg,solid,greens|vegetable,0.02,mg,0.98,0.14,mg,6.8,0.88,g,0.32,,,,46.75,mg,56.67,,,,,,,2.67,g,0.89,,,,0.0,µg,0.0,,,,0.76,mg,3.83,0.03,mg,1.7,96.05,mg,4.18,2.21,g,4.42,,,,0.15,mg,1.02,0.76,µg,1.09,,,,0.12,mg,1.2,65.45,mg,6.54,265.2,mg,7.58,,,,0.09,mg,5.0,0.0,mg,0.0,0.17,g,0.26,33.15,mg,3.32,5355.0,IU,107.1,0.0,µg,0.0,,,,,,,0.08,mg,4.08,16.15,kcal,0.81,,,,48.45,µg,12.11,1.78,g,7.14,1.42,mg,7.89,0.0,µg,0.0,60.35,mg,15.09,42.0,7.27,50.73,85,g,0.0,0.0,0.0,10.52347816073376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,USD,,,,,,,mild; earthy,tender; leafy; juicy,Green,#008000,,
11591,55,watercress,Produce,watercress.jpg,solid,greens|vegetable,0.04,mg,2.12,0.13,mg,6.71,0.43,g,0.16,0.0,g,0.0,23.65,mg,28.67,,,,137.5,µg,130.95,0.71,g,0.24,0.0,µg,0.0,0.0,µg,0.0,0.11,g,0.12,0.11,mg,0.55,0.05,mg,3.3,22.55,mg,0.98,1.26,g,2.53,0.0,mg,0.0,0.06,mg,0.4,0.5,µg,0.71,0.55,mg,3.67,0.17,mg,1.7,66.0,mg,6.6,181.5,mg,5.19,0.01,g,0.09,0.07,mg,3.88,0.0,mg,0.0,0.05,g,0.08,33.0,mg,3.3,1755.05,IU,35.1,0.0,µg,0.0,4.95,mg,0.0,0.02,g,0.0,0.07,mg,3.55,6.05,kcal,0.3,0.0,g,100.0,4.95,µg,1.24,0.28,g,1.1,0.11,mg,0.61,0.0,µg,0.0,11.55,mg,2.89,60.29,5.9,33.81,55,g,32.0,0.14,0.0,9.186521681754485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,12.67,0.11,16.49,0.0,0.0,0.0,0.0,42.66,USD,,,,,,,peppery; bitter; mild,tender; leafy,Green,#4CAF50,"gluten,wheat","low_fodmap,pescetarian,vegan,vegetarian"
9326,280,watermelon,Produce,watermelon.png,solid,melon|fruit,0.12,mg,5.88,0.11,mg,5.32,20.02,g,7.28,0.1,g,0.0,22.68,mg,27.49,4.2,mg,0.0,0.28,µg,0.27,21.14,g,7.05,12684.0,µg,0.0,0.0,µg,0.0,17.36,g,19.29,0.5,mg,2.49,0.09,mg,6.16,2.8,mg,0.12,1.71,g,3.42,0.0,mg,0.0,0.28,mg,1.87,1.12,µg,1.6,0.14,mg,0.93,0.62,mg,6.19,19.6,mg,1.96,313.6,mg,8.96,0.04,g,0.28,0.06,mg,3.46,0.0,mg,0.0,0.42,g,0.65,30.8,mg,3.08,1593.2,IU,31.86,0.0,µg,0.0,11.48,mg,0.0,0.14,g,0.0,0.13,mg,6.3,84.0,kcal,4.2,0.0,g,100.0,8.4,µg,2.1,1.12,g,4.48,0.67,mg,3.73,0.0,µg,0.0,28.0,mg,7.0,7.18,3.97,88.85,280,g,74.67,14.95,0.0,5.701304382604102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,43.49,USD,,,,,,,sweet; watery; mild,juicy; smooth; tender,Red,#FF0000,,"gluten_free,lacto_vegetarian,low_fodmap,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
10011429,85,watermelon radish,Produce,watermelon-radish.png,solid,radish|root vegetable|vegetable,0.04,mg,2.13,0.06,mg,2.93,1.53,g,0.56,0.01,g,0.0,12.58,mg,15.25,5.1,mg,0.0,1.11,µg,1.05,2.89,g,0.96,0.0,µg,0.0,0.0,µg,0.0,1.58,g,1.76,0.22,mg,1.08,0.01,mg,0.68,33.15,mg,1.44,0.58,g,1.16,0.0,mg,0.0,0.24,mg,1.59,0.51,µg,0.73,0.0,mg,0.0,0.14,mg,1.4,21.25,mg,2.13,198.05,mg,5.66,0.03,g,0.17,0.03,mg,1.95,0.0,mg,0.0,0.09,g,0.13,17.0,mg,1.7,5.95,IU,0.12,0.0,µg,0.0,5.53,mg,0.0,0.04,g,0.0,0.06,mg,3.02,13.6,kcal,0.68,0.0,g,100.0,21.25,µg,5.31,1.36,g,5.44,0.29,mg,1.61,0.0,µg,0.0,8.5,mg,2.13,15.8,5.23,78.97,85,g,32.0,0.49,0.0,2.430869581582753,0.0,0.0,0.0,0.0,53.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,37.59,USD,,,,,,,mild; peppery; tart,crunchy; crisp; firm,Pink,#FFC0CB,,"gluten_free,lacto_vegetarian,ovo_vegetarian,paleo,pescetarian,primal,vegan,vegetarian,whole30"
93711,85,wax beans,Produce,yellow-wax-beans.png,solid,legumes,0.06,mg,2.98,0.0,mg,0.0,4.76,g,1.73,0.0,g,0.0,17.85,mg,21.64,0.0,mg,0.0,0.0,µg,0.0,6.03,g,2.01,,,,0.0,µg,0.0,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,5.1,mg,0.22,1.78,g,3.57,0.0,mg,0.0,0.34,mg,2.27,0.0,µg,0.0,0.0,mg,0.0,0.0,mg,0.0,38.25,mg,3.83,177.65,mg,5.08,0.0,g,0.0,0.0,mg,0.0,0.0,mg,0.0,0.17,g,0.26,32.3,mg,3.23,0.0,IU,0.0,0.0,µg,0.0,,,,0.0,g,0.0,0.0,mg,0.0,30.6,kcal,1.53,0.0,g,100.0,85.0,µg,21.25,1.27,g,5.1,0.94,mg,5.19,,,,22.95,mg,5.74,21.76,4.66,73.58,85,g,24.0,1.14,0.0,3.317826043004575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29,USD,0.0,g,0.0,,,,mild; grassy; sweet,tender; crisp; snap,Green,#90EE90,dairy,"gluten_free,ketogenic,lacto_vegetarian,ovo_vegetarian,pescetarian,primal,vegetarian"
